redundancy_group_id	representative_term_id	representative_term_name	member_term_ids	member_count	condition	FSF_region	selection_basis
GR_GAM_Transitional_0023	GO:0030837	negative regulation of actin filament polymerization	GO:0030837	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0024	GO:0031323	obsolete regulation of cellular metabolic process	GO:0031323	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0025	GO:0031325	obsolete positive regulation of cellular metabolic process	GO:0031325	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0026	GO:0031326	obsolete regulation of cellular biosynthetic process	GO:0031326	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0027	GO:0031329	obsolete regulation of cellular catabolic process	GO:0031329	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0028	GO:0032990	obsolete cell part morphogenesis	GO:0032990	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0029	GO:0002568	somatic diversification of T cell receptor genes	GO:0002568;GO:0002681;GO:0033153	3	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0030	GO:0035418	protein localization to synapse	GO:0035418	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0031	GO:0035563	positive regulation of chromatin binding	GO:0035563	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0032	GO:0042125	obsolete protein galactosylation	GO:0042125	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0033	GO:0043035	chromatin insulator sequence binding	GO:0043035	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0034	GO:0044030	obsolete regulation of DNA methylation	GO:0044030	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0035	GO:0044237	obsolete cellular metabolic process	GO:0044237	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0036	GO:0044260	obsolete cellular macromolecule metabolic process	GO:0044260	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0037	GO:0044403	biological process involved in symbiotic interaction	GO:0044403	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0038	GO:0044422	obsolete organelle part	GO:0044422	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0039	GO:0044424	obsolete intracellular part	GO:0044424	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0040	GO:0044427	obsolete chromosomal part	GO:0044427	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0041	GO:0044428	obsolete nuclear part	GO:0044428	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0042	GO:0044444	obsolete cytoplasmic part	GO:0044444	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0043	GO:0044446	obsolete intracellular organelle part	GO:0044446	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0044	GO:0044454	obsolete nuclear chromosome part	GO:0044454	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0045	GO:0044464	obsolete cell part	GO:0044464	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0046	GO:0044539	long-chain fatty acid import into cell	GO:0044539	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0047	GO:0005515	protein binding	GO:0003674;GO:0003676;GO:0003677;GO:0003682;GO:0005488;GO:0005515;GO:0005543;GO:0008134;GO:0008289;GO:0019899;GO:0019904;GO:0042393;GO:0044325;GO:0044877	14	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0048	GO:0045935	obsolete positive regulation of nucleobase-containing compound metabolic process	GO:0045935	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0049	GO:0048073	regulation of eye pigmentation	GO:0048073;GO:0048076	2	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0050	GO:0048667	cell morphogenesis involved in neuron differentiation	GO:0048667	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0051	GO:0051102	obsolete DNA ligation involved in DNA recombination	GO:0051102	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0052	GO:0051171	obsolete regulation of nitrogen compound metabolic process	GO:0051171	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0053	GO:0051173	obsolete positive regulation of nitrogen compound metabolic process	GO:0051173	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0054	GO:0051704	obsolete multi-organism process	GO:0051704	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0055	GO:0060048	cardiac muscle contraction	GO:0006941;GO:0060048	2	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0056	GO:0061659	ubiquitin-like protein ligase activity	GO:0061630;GO:0061659	2	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0057	GO:0070035	obsolete purine NTP-dependent helicase activity	GO:0070035	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0058	GO:0070727	obsolete cellular macromolecule localization	GO:0070727	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0059	GO:0071704	obsolete organic substance metabolic process	GO:0071704	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0060	GO:0086003	cardiac muscle cell contraction	GO:0086003	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0061	GO:0097159	obsolete organic cyclic compound binding	GO:0097159	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0062	GO:0097470	ribbon synapse	GO:0097470	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0063	GO:0005575	cellular_component	GO:0005575;GO:0005667;GO:0032991;GO:0099023	4	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0064	GO:0098928	presynaptic signal transduction	GO:0098928;GO:0099526	2	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0065	GO:0099632	protein transport within plasma membrane	GO:0099632	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0066	GO:0099738	cell cortex region	GO:0099738	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0067	GO:0120035	regulation of plasma membrane bounded cell projection organization	GO:0120035	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0068	GO:0140096	catalytic activity, acting on a protein	GO:0140096	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0069	GO:1901363	heterocyclic compound binding	GO:1901363	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0070	GO:0050789	regulation of biological process	GO:0000280;GO:0000381;GO:0001709;GO:0002009;GO:0002165;GO:0003006;GO:0003007;GO:0005976;GO:0006355;GO:0006357;GO:0006464;GO:0006898;GO:0006996;GO:0007010;GO:0007275;GO:0007276;GO:0007349;GO:0007399;GO:0007444;GO:0007476;GO:0008104;GO:0008150;GO:0008152;GO:0008360;GO:0009653;GO:0009790;GO:0009792;GO:0009886;GO:0009887;GO:0009888;GO:0009889;GO:0009893;GO:0009894;GO:0009966;GO:0009968;GO:0009987;GO:0010256;GO:0010468;GO:0010556;GO:0010557;GO:0010604;GO:0010628;GO:0010646;GO:0010648;GO:0016032;GO:0016043;GO:0016192;GO:0019219;GO:0019222;GO:0019538;GO:0019827;GO:0019953;GO:0022008;GO:0022412;GO:0022414;GO:0022604;GO:0022607;GO:0023051;GO:0023057;GO:0030029;GO:0030036;GO:0030048;GO:0030154;GO:0030155;GO:0030261;GO:0032501;GO:0032502;GO:0032836;GO:0032879;GO:0032956;GO:0032970;GO:0032989;GO:0033036;GO:0033043;GO:0034613;GO:0035019;GO:0035107;GO:0035114;GO:0035120;GO:0035220;GO:0035239;GO:0035295;GO:0036211;GO:0042127;GO:0043170;GO:0043412;GO:0043484;GO:0043488;GO:0044085;GO:0044087;GO:0044238;GO:0045595;GO:0045664;GO:0045893;GO:0045995;GO:0046907;GO:0048024;GO:0048285;GO:0048468;GO:0048513;GO:0048518;GO:0048519;GO:0048522;GO:0048523;GO:0048585;GO:0048609;GO:0048646;GO:0048699;GO:0048707;GO:0048729;GO:0048731;GO:0048736;GO:0048737;GO:0048856;GO:0048869;GO:0050684;GO:0050767;GO:0050789;GO:0050793;GO:0050794;GO:0051128;GO:0051130;GO:0051179;GO:0051234;GO:0051239;GO:0051252;GO:0051254;GO:0051276;GO:0051301;GO:0051641;GO:0051649;GO:0051960;GO:0060255;GO:0060284;GO:0060429;GO:0060562;GO:0061013;GO:0061024;GO:0061157;GO:0061158;GO:0065007;GO:0065008;GO:0071840;GO:0080090;GO:0090304;GO:0098727;GO:0110053;GO:1902373;GO:1902532;GO:1902680;GO:1902903;GO:1903311;GO:1903312;GO:2000026;GO:2001141	155	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0071	GO:1903506	obsolete regulation of nucleic acid-templated transcription	GO:1903506	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0072	GO:1903508	obsolete positive regulation of nucleic acid-templated transcription	GO:1903508	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0073	GO:1904427	positive regulation of calcium ion transmembrane transport	GO:1903169;GO:1904427	2	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_GAM_Transitional_0074	GO:2000112	obsolete regulation of cellular macromolecule biosynthetic process	GO:2000112	1	GAM	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0001	GO:0000003	obsolete reproduction	GO:0000003	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0002	GO:0000062	fatty-acyl-CoA binding	GO:0000062	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0003	GO:0000245	spliceosomal complex assembly	GO:0000245;GO:0006376	2	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0004	GO:0000276	obsolete mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	GO:0000276	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0005	GO:0000323	lytic vacuole	GO:0000323	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0006	GO:0005576	extracellular region	GO:0000228;GO:0000785;GO:0000790;GO:0005576;GO:0005622;GO:0005634;GO:0005654;GO:0005694;GO:0005730;GO:0005739;GO:0005775;GO:0005788;GO:0005813;GO:0005815;GO:0009986;GO:0016604;GO:0030016;GO:0030017;GO:0031974;GO:0031981;GO:0031983;GO:0032432;GO:0034774;GO:0036379;GO:0043202;GO:0043209;GO:0043226;GO:0043227;GO:0043228;GO:0043229;GO:0043231;GO:0043232;GO:0043233;GO:0043292;GO:0044304;GO:0044322;GO:0060205;GO:0070013;GO:0098687	39	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0007	GO:0001505	obsolete regulation of neurotransmitter levels	GO:0001505	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0008	GO:0001711	endodermal cell fate commitment	GO:0001711	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0009	GO:0001725	stress fiber	GO:0001725	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0010	GO:0001726	ruffle	GO:0001726	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0011	GO:0001966	thigmotaxis	GO:0001966	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0012	GO:0003995	acyl-CoA dehydrogenase activity	GO:0003995	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0013	GO:0004099	chitin deacetylase activity	GO:0004099	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0014	GO:0004438	phosphatidylinositol-3-phosphate phosphatase activity	GO:0004438	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0015	GO:0004667	prostaglandin-D synthase activity	GO:0004667;GO:0016860	2	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0016	GO:0004674	protein serine/threonine kinase activity	GO:0004674	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0017	GO:0004734	pyrimidodiazepine synthase activity	GO:0004734;GO:0016648	2	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0018	GO:0005496	steroid binding	GO:0005496	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0019	GO:0005506	iron ion binding	GO:0005506;GO:0008270	2	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0020	GO:0005509	calcium ion binding	GO:0005509;GO:0043169;GO:0046872	3	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0021	GO:0031012	extracellular matrix	GO:0005604;GO:0031012	2	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0022	GO:0005615	obsolete extracellular space	GO:0005615	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0023	GO:0005623	obsolete cell	GO:0005623	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0024	GO:0005740	mitochondrial envelope	GO:0005635;GO:0005740	2	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0025	GO:0098800	inner mitochondrial membrane protein complex	GO:0000221;GO:0005575;GO:0005643;GO:0005667;GO:0016469;GO:0030684;GO:0030964;GO:0032040;GO:0032991;GO:0033177;GO:0033178;GO:0033180;GO:0044798;GO:0045239;GO:0045240;GO:0045259;GO:0045271;GO:0045277;GO:0070069;GO:0090575;GO:0098796;GO:0098798;GO:0098800;GO:0098803;GO:1902494;GO:1990204;GO:1990234	27	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0026	GO:0005743	mitochondrial inner membrane	GO:0005743;GO:0019866;GO:0031090;GO:0031966	4	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0027	GO:0005746	obsolete mitochondrial respirasome	GO:0005746	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0028	GO:0005747	obsolete mitochondrial respiratory chain complex I	GO:0005747	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0029	GO:0005751	obsolete mitochondrial respiratory chain complex IV	GO:0005751	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0030	GO:0005753	obsolete mitochondrial proton-transporting ATP synthase complex	GO:0005753	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0031	GO:0005761	mitochondrial ribosome	GO:0005761	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0032	GO:0005921	gap junction	GO:0005921	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0033	GO:0005947	obsolete mitochondrial alpha-ketoglutarate dehydrogenase complex	GO:0005947	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0034	GO:0006082	obsolete organic acid metabolic process	GO:0006082	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0035	GO:0006120	mitochondrial electron transport, NADH to ubiquinone	GO:0006120;GO:0006122;GO:0006123	3	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0036	GO:0006378	obsolete mRNA polyadenylation	GO:0006378	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0037	GO:0006558	obsolete L-phenylalanine metabolic process	GO:0006558	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0038	GO:0006570	obsolete tyrosine metabolic process	GO:0006570	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0039	GO:0051168	nuclear export	GO:0006405;GO:0006406;GO:0006611;GO:0050657;GO:0050658;GO:0051168;GO:0051236	7	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0040	GO:0006613	cotranslational protein targeting to membrane	GO:0006613	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0041	GO:0006725	obsolete cellular aromatic compound metabolic process	GO:0006725	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0042	GO:0006732	obsolete coenzyme metabolic process	GO:0006732	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_HT_Highly_Stable_0043	GO:0006767	obsolete water-soluble vitamin metabolic process	GO:0006767	1	HT	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
