condition	feature_id	p_up	p_down	p_const	ssi	dominant_state	stability_region	signal_class
UV	RvY_12014-1	0	0.285714285714286	0.714285714285714	0.714285714285714	constant	Transitional	Transitional Constant
UV	RvY_12015-1	0.785714285714286	0	0.214285714285714	0.785714285714286	up	Stable	Stable Up
UV	RvY_12016-1	1	0	0	1	up	Highly Stable	Highly Stable Up
UV	RvY_12017-1	0.5	0.0714285714285714	0.428571428571429	0.5	up	Low Stability	Low Stability
UV	RvY_12018-1	0.571428571428571	0.0714285714285714	0.357142857142857	0.571428571428571	up	Transitional	Transitional Up
UV	RvY_12019-1	0.285714285714286	0.142857142857143	0.571428571428571	0.571428571428571	constant	Transitional	Transitional Constant
UV	RvY_12020-1	0.428571428571429	0	0.571428571428571	0.571428571428571	constant	Transitional	Transitional Constant
UV	RvY_12021-1	0.428571428571429	0	0.571428571428571	0.571428571428571	constant	Transitional	Transitional Constant
UV	RvY_12022-1	0.428571428571429	0.142857142857143	0.428571428571429	0.428571428571429	tied	Low Stability	Low Stability
UV	RvY_12024-1	0.214285714285714	0.0714285714285714	0.714285714285714	0.714285714285714	constant	Transitional	Transitional Constant
UV	RvY_12025-1	0.714285714285714	0	0.285714285714286	0.714285714285714	up	Transitional	Transitional Up
UV	RvY_12033-1	0.0714285714285714	0.214285714285714	0.714285714285714	0.714285714285714	constant	Transitional	Transitional Constant
UV	RvY_12036	0.785714285714286	0	0.214285714285714	0.785714285714286	up	Stable	Stable Up
UV	RvY_12040	0	0.285714285714286	0.714285714285714	0.714285714285714	constant	Transitional	Transitional Constant
UV	RvY_12043-1	0	0.142857142857143	0.857142857142857	0.857142857142857	constant	Stable	Stable Constant
UV	RvY_12044-1	0.285714285714286	0.142857142857143	0.571428571428571	0.571428571428571	constant	Transitional	Transitional Constant
UV	RvY_12045-1	0.142857142857143	0	0.857142857142857	0.857142857142857	constant	Stable	Stable Constant
UV	RvY_12046-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
UV	RvY_12047-1	0.214285714285714	0	0.785714285714286	0.785714285714286	constant	Stable	Stable Constant
UV	RvY_12048-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
UV	RvY_12049-1	0	0.214285714285714	0.785714285714286	0.785714285714286	constant	Stable	Stable Constant
UV	RvY_12050-1	0.0714285714285714	0	0.928571428571429	0.928571428571429	constant	Highly Stable	Highly Stable Constant
UV	RvY_12051-1	0.285714285714286	0	0.714285714285714	0.714285714285714	constant	Transitional	Transitional Constant
UV	RvY_12052-1	0.0714285714285714	0.357142857142857	0.571428571428571	0.571428571428571	constant	Transitional	Transitional Constant
UV	RvY_12057	0.214285714285714	0.5	0.285714285714286	0.5	down	Low Stability	Low Stability
UV	RvY_12058-1	0.285714285714286	0.214285714285714	0.5	0.5	constant	Low Stability	Low Stability
UV	RvY_12059-1	0.214285714285714	0	0.785714285714286	0.785714285714286	constant	Stable	Stable Constant
UV	RvY_12061-1	0	0.571428571428571	0.428571428571429	0.571428571428571	down	Transitional	Transitional Down
UV	RvY_12063	0.142857142857143	0.214285714285714	0.642857142857143	0.642857142857143	constant	Transitional	Transitional Constant
UV	RvY_12064	0.642857142857143	0	0.357142857142857	0.642857142857143	up	Transitional	Transitional Up
UV	RvY_12068-1	0.357142857142857	0	0.642857142857143	0.642857142857143	constant	Transitional	Transitional Constant
UV	RvY_12069-1	0	0.142857142857143	0.857142857142857	0.857142857142857	constant	Stable	Stable Constant
UV	RvY_12070-1	0.714285714285714	0	0.285714285714286	0.714285714285714	up	Transitional	Transitional Up
UV	RvY_12071	0.357142857142857	0	0.642857142857143	0.642857142857143	constant	Transitional	Transitional Constant
UV	RvY_12072-1	0	0.857142857142857	0.142857142857143	0.857142857142857	down	Stable	Stable Down
UV	RvY_12073-1	0.857142857142857	0	0.142857142857143	0.857142857142857	up	Stable	Stable Up
UV	RvY_12075-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
UV	RvY_12076-1	0.142857142857143	0.571428571428571	0.285714285714286	0.571428571428571	down	Transitional	Transitional Down
UV	RvY_12077	0	1	0	1	down	Highly Stable	Highly Stable Down
UV	RvY_12079	0.0714285714285714	0.142857142857143	0.785714285714286	0.785714285714286	constant	Stable	Stable Constant
UV	RvY_12080-1	0.285714285714286	0.285714285714286	0.428571428571429	0.428571428571429	constant	Low Stability	Low Stability
UV	RvY_12081-1	0.785714285714286	0	0.214285714285714	0.785714285714286	up	Stable	Stable Up
UV	RvY_12082-1	0.0714285714285714	0	0.928571428571429	0.928571428571429	constant	Highly Stable	Highly Stable Constant
UV	RvY_12083-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
UV	RvY_12084-1	1	0	0	1	up	Highly Stable	Highly Stable Up
UV	RvY_12085-1	0.285714285714286	0.214285714285714	0.5	0.5	constant	Low Stability	Low Stability
UV	RvY_12088-1	0.0714285714285714	0.285714285714286	0.642857142857143	0.642857142857143	constant	Transitional	Transitional Constant
UV	RvY_12089-1	0.428571428571429	0	0.571428571428571	0.571428571428571	constant	Transitional	Transitional Constant
UV	RvY_12090-1	0	0.214285714285714	0.785714285714286	0.785714285714286	constant	Stable	Stable Constant
UV	RvY_12091-1	0.857142857142857	0	0.142857142857143	0.857142857142857	up	Stable	Stable Up
UV	RvY_12093-0	0.285714285714286	0	0.714285714285714	0.714285714285714	constant	Transitional	Transitional Constant
UV	RvY_12094-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
UV	RvY_12095-1	0	0.357142857142857	0.642857142857143	0.642857142857143	constant	Transitional	Transitional Constant
UV	RvY_12096-1	0.214285714285714	0.428571428571429	0.357142857142857	0.428571428571429	down	Low Stability	Low Stability
UV	RvY_12097-1	0	0.571428571428571	0.428571428571429	0.571428571428571	down	Transitional	Transitional Down
UV	RvY_12098-1	0.714285714285714	0	0.285714285714286	0.714285714285714	up	Transitional	Transitional Up
UV	RvY_12099	0.0714285714285714	0.357142857142857	0.571428571428571	0.571428571428571	constant	Transitional	Transitional Constant
UV	RvY_12100-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
UV	RvY_12101-1	0.428571428571429	0	0.571428571428571	0.571428571428571	constant	Transitional	Transitional Constant
UV	RvY_12104	0	0.0714285714285714	0.928571428571429	0.928571428571429	constant	Highly Stable	Highly Stable Constant
UV	RvY_12107-1	0.0714285714285714	0	0.928571428571429	0.928571428571429	constant	Highly Stable	Highly Stable Constant
UV	RvY_12108-1	0.0714285714285714	0	0.928571428571429	0.928571428571429	constant	Highly Stable	Highly Stable Constant
UV	RvY_12114-1	0.0714285714285714	0	0.928571428571429	0.928571428571429	constant	Highly Stable	Highly Stable Constant
UV	RvY_12115-1	0	0.0714285714285714	0.928571428571429	0.928571428571429	constant	Highly Stable	Highly Stable Constant
UV	RvY_12117-1	0.142857142857143	0.428571428571429	0.428571428571429	0.428571428571429	tied	Low Stability	Low Stability
UV	RvY_12118-1	0	0.357142857142857	0.642857142857143	0.642857142857143	constant	Transitional	Transitional Constant
UV	RvY_12119	0	0.142857142857143	0.857142857142857	0.857142857142857	constant	Stable	Stable Constant
UV	RvY_12120-1	0	0.714285714285714	0.285714285714286	0.714285714285714	down	Transitional	Transitional Down
UV	RvY_12121-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
UV	RvY_12122-1	0.214285714285714	0	0.785714285714286	0.785714285714286	constant	Stable	Stable Constant
UV	RvY_12123-1	0.428571428571429	0.428571428571429	0.142857142857143	0.428571428571429	tied	Low Stability	Low Stability
UV	RvY_12124	0.285714285714286	0.0714285714285714	0.642857142857143	0.642857142857143	constant	Transitional	Transitional Constant
UV	RvY_12125-1	0.428571428571429	0	0.571428571428571	0.571428571428571	constant	Transitional	Transitional Constant
UV	RvY_12126	0.428571428571429	0	0.571428571428571	0.571428571428571	constant	Transitional	Transitional Constant
UV	RvY_12127-1	0	0.285714285714286	0.714285714285714	0.714285714285714	constant	Transitional	Transitional Constant
UV	RvY_12128-1	0.642857142857143	0.0714285714285714	0.285714285714286	0.642857142857143	up	Transitional	Transitional Up
UV	RvY_12129	0	0.142857142857143	0.857142857142857	0.857142857142857	constant	Stable	Stable Constant
UV	RvY_12131	0	0	1	1	constant	Highly Stable	Highly Stable Constant
UV	RvY_12134-1	0.428571428571429	0.0714285714285714	0.5	0.5	constant	Low Stability	Low Stability
UV	RvY_12135-1	0	0.285714285714286	0.714285714285714	0.714285714285714	constant	Transitional	Transitional Constant
UV	RvY_12139	0.0714285714285714	0.714285714285714	0.214285714285714	0.714285714285714	down	Transitional	Transitional Down
UV	RvY_12140-1	0.928571428571429	0	0.0714285714285714	0.928571428571429	up	Highly Stable	Highly Stable Up
UV	RvY_12142-1	0.357142857142857	0.0714285714285714	0.571428571428571	0.571428571428571	constant	Transitional	Transitional Constant
UV	RvY_12145-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
UV	RvY_12146-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
UV	RvY_12147-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
UV	RvY_12148-1	0.0714285714285714	0.214285714285714	0.714285714285714	0.714285714285714	constant	Transitional	Transitional Constant
UV	RvY_12149-1	0.571428571428571	0	0.428571428571429	0.571428571428571	up	Transitional	Transitional Up
UV	RvY_12150-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
UV	RvY_12151-1	0.0714285714285714	0.357142857142857	0.571428571428571	0.571428571428571	constant	Transitional	Transitional Constant
UV	RvY_12152-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
UV	RvY_12153-1	0.285714285714286	0	0.714285714285714	0.714285714285714	constant	Transitional	Transitional Constant
UV	RvY_12154-1	0.0714285714285714	0.285714285714286	0.642857142857143	0.642857142857143	constant	Transitional	Transitional Constant
UV	RvY_12155-1	0.142857142857143	0.142857142857143	0.714285714285714	0.714285714285714	constant	Transitional	Transitional Constant
UV	RvY_12156-1	0.0714285714285714	0.0714285714285714	0.857142857142857	0.857142857142857	constant	Stable	Stable Constant
UV	RvY_12157-1	0.571428571428571	0	0.428571428571429	0.571428571428571	up	Transitional	Transitional Up
UV	RvY_12158	0.214285714285714	0.0714285714285714	0.714285714285714	0.714285714285714	constant	Transitional	Transitional Constant
UV	RvY_12159-1	0.142857142857143	0.357142857142857	0.5	0.5	constant	Low Stability	Low Stability
UV	RvY_12160-1	0.0714285714285714	0	0.928571428571429	0.928571428571429	constant	Highly Stable	Highly Stable Constant
UV	RvY_12161-1	0	0.857142857142857	0.142857142857143	0.857142857142857	down	Stable	Stable Down
UV	RvY_12162-1	0.642857142857143	0	0.357142857142857	0.642857142857143	up	Transitional	Transitional Up
UV	RvY_12163-1	0	0.357142857142857	0.642857142857143	0.642857142857143	constant	Transitional	Transitional Constant
UV	RvY_12164-1	0.0714285714285714	0.5	0.428571428571429	0.5	down	Low Stability	Low Stability
UV	RvY_12165-1	0.571428571428571	0.142857142857143	0.285714285714286	0.571428571428571	up	Transitional	Transitional Up
UV	RvY_12166-1	0.428571428571429	0	0.571428571428571	0.571428571428571	constant	Transitional	Transitional Constant
UV	RvY_12167-1	0.357142857142857	0.142857142857143	0.5	0.5	constant	Low Stability	Low Stability
UV	RvY_12168	0.214285714285714	0.571428571428571	0.214285714285714	0.571428571428571	down	Transitional	Transitional Down
UV	RvY_12169-1	0.428571428571429	0.142857142857143	0.428571428571429	0.428571428571429	tied	Low Stability	Low Stability
UV	RvY_12170-1	0.214285714285714	0.0714285714285714	0.714285714285714	0.714285714285714	constant	Transitional	Transitional Constant
UV	RvY_12171-1	0.357142857142857	0	0.642857142857143	0.642857142857143	constant	Transitional	Transitional Constant
UV	RvY_12172-1	0.142857142857143	0.214285714285714	0.642857142857143	0.642857142857143	constant	Transitional	Transitional Constant
UV	RvY_12173-1	0.285714285714286	0.214285714285714	0.5	0.5	constant	Low Stability	Low Stability
UV	RvY_12174-1	0.357142857142857	0.142857142857143	0.5	0.5	constant	Low Stability	Low Stability
UV	RvY_12177	0.142857142857143	0.0714285714285714	0.785714285714286	0.785714285714286	constant	Stable	Stable Constant
UV	RvY_12178-2	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
UV	RvY_12179-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
UV	RvY_12181	0	0.642857142857143	0.357142857142857	0.642857142857143	down	Transitional	Transitional Down
UV	RvY_12183-1	0.142857142857143	0.571428571428571	0.285714285714286	0.571428571428571	down	Transitional	Transitional Down
UV	RvY_12184-1	0	0.214285714285714	0.785714285714286	0.785714285714286	constant	Stable	Stable Constant
UV	RvY_12185-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
UV	RvY_12186-1	0.357142857142857	0	0.642857142857143	0.642857142857143	constant	Transitional	Transitional Constant
UV	RvY_12187-1	0.857142857142857	0	0.142857142857143	0.857142857142857	up	Stable	Stable Up
UV	RvY_12189-1	0.857142857142857	0	0.142857142857143	0.857142857142857	up	Stable	Stable Up
UV	RvY_12190-1	0.357142857142857	0	0.642857142857143	0.642857142857143	constant	Transitional	Transitional Constant
UV	RvY_12195	0.142857142857143	0.357142857142857	0.5	0.5	constant	Low Stability	Low Stability
UV	RvY_12196-1	0	0.642857142857143	0.357142857142857	0.642857142857143	down	Transitional	Transitional Down
UV	RvY_12197-1	0.0714285714285714	0.428571428571429	0.5	0.5	constant	Low Stability	Low Stability
UV	RvY_12198-1	0	0.285714285714286	0.714285714285714	0.714285714285714	constant	Transitional	Transitional Constant
UV	RvY_12199-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
UV	RvY_12200-1	0	0.357142857142857	0.642857142857143	0.642857142857143	constant	Transitional	Transitional Constant
UV	RvY_12201-1	0.714285714285714	0	0.285714285714286	0.714285714285714	up	Transitional	Transitional Up
UV	RvY_12202	0.357142857142857	0	0.642857142857143	0.642857142857143	constant	Transitional	Transitional Constant
UV	RvY_12203-1	0	0.214285714285714	0.785714285714286	0.785714285714286	constant	Stable	Stable Constant
UV	RvY_12204-1	0	0.642857142857143	0.357142857142857	0.642857142857143	down	Transitional	Transitional Down
UV	RvY_12205-1	0.0714285714285714	0.214285714285714	0.714285714285714	0.714285714285714	constant	Transitional	Transitional Constant
UV	RvY_12206-1	0	0.357142857142857	0.642857142857143	0.642857142857143	constant	Transitional	Transitional Constant
UV	RvY_12207-1	0.571428571428571	0.285714285714286	0.142857142857143	0.571428571428571	up	Transitional	Transitional Up
UV	RvY_12208-1	0.357142857142857	0.142857142857143	0.5	0.5	constant	Low Stability	Low Stability
UV	RvY_12209-1	0	0.714285714285714	0.285714285714286	0.714285714285714	down	Transitional	Transitional Down
UV	RvY_12210-1	0.571428571428571	0	0.428571428571429	0.571428571428571	up	Transitional	Transitional Up
UV	RvY_12213-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
UV	RvY_12215	0.428571428571429	0	0.571428571428571	0.571428571428571	constant	Transitional	Transitional Constant
UV	RvY_12216	0.142857142857143	0.142857142857143	0.714285714285714	0.714285714285714	constant	Transitional	Transitional Constant
UV	RvY_12218-1	0.0714285714285714	0.285714285714286	0.642857142857143	0.642857142857143	constant	Transitional	Transitional Constant
UV	RvY_12219-1	0.928571428571429	0	0.0714285714285714	0.928571428571429	up	Highly Stable	Highly Stable Up
UV	RvY_12220-1	0.214285714285714	0	0.785714285714286	0.785714285714286	constant	Stable	Stable Constant
UV	RvY_12221-1	0.142857142857143	0.428571428571429	0.428571428571429	0.428571428571429	tied	Low Stability	Low Stability
UV	RvY_12224-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
UV	RvY_12225	0.0714285714285714	0	0.928571428571429	0.928571428571429	constant	Highly Stable	Highly Stable Constant
UV	RvY_12226-1	0.214285714285714	0	0.785714285714286	0.785714285714286	constant	Stable	Stable Constant
UV	RvY_12228-1	0.142857142857143	0	0.857142857142857	0.857142857142857	constant	Stable	Stable Constant
UV	RvY_12230-1	0.0714285714285714	0.5	0.428571428571429	0.5	down	Low Stability	Low Stability
UV	RvY_12231-1	0	0.571428571428571	0.428571428571429	0.571428571428571	down	Transitional	Transitional Down
UV	RvY_12234-1	0	0.428571428571429	0.571428571428571	0.571428571428571	constant	Transitional	Transitional Constant
UV	RvY_12236-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
UV	RvY_12237-1	0.0714285714285714	0	0.928571428571429	0.928571428571429	constant	Highly Stable	Highly Stable Constant
UV	RvY_12238-1	0.0714285714285714	0.571428571428571	0.357142857142857	0.571428571428571	down	Transitional	Transitional Down
UV	RvY_12239-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
UV	RvY_12240-1	0.357142857142857	0.0714285714285714	0.571428571428571	0.571428571428571	constant	Transitional	Transitional Constant
UV	RvY_12241-1	0.0714285714285714	0.142857142857143	0.785714285714286	0.785714285714286	constant	Stable	Stable Constant
UV	RvY_12243-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
UV	RvY_12244-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
UV	RvY_12245-1	0	0.214285714285714	0.785714285714286	0.785714285714286	constant	Stable	Stable Constant
